,word1,word2,feq
29693,구름,마음,1
29694,마음,날씨,1
29695,날씨,반려,1
29696,견과,고민,1
29697,고민,가슴,1
29698,가슴,광안리,1
29699,광안리,반려견,1
29700,현우,다리,1
29701,다리,청소부,1
29702,청소부,간호사,1
29703,간호사,택배,1
29704,배달,노가다,1
29705,노가다,사람,1
29706,사람,하루,1
29707,하루,하면,1
29708,하면,난리,1
29709,난리,서울대,1
29710,서울대,서류,1
29711,서류,땅덩어리,1
29712,땅덩어리,덩어리,1
29713,덩어리,장난질,1
29714,장난질,새끼,1
29715,새끼,쇳밥일지,1
29716,쇳밥일지,일지,1
29717,매일,박건영,1
29718,박건영,건영,1
29719,건영,폐업,1
29720,폐업,생각,1
29721,생각,청주,1
29722,시청,임시,1
29723,임시,임시청사,1
29724,임시청사,청사,1
29725,청사,문화제조창과,1
29726,문화제조창과,제조,1
29727,제조,창과,1
29728,창과,이전,1
29729,이전,주변,1
29730,상권,침체,1
29731,침체,가속화,1
29732,가속화,개월,1
29733,개월,청주신청사,1
29734,청주신청사,신청,1
29735,신청,건립,1
29736,건립,지지부진,1
29737,지지부진,상인,1
29738,상인,슬럼,1
29739,슬럼,슬럼화가,1
29740,슬럼화가,화가,1
29741,화가,얘기,1
29742,거리,음식문화거리,1
29743,음식문화거리,가구,1
29744,가구,가구거리,1
29745,가구거리,과거,1
29746,현재,수원지역,1
29747,상권,명물,1
29748,명물,수원통닭거리,1
29749,수원통닭거리,통닭,1
29750,통닭,년대,1
29751,년대,좌판,1
29752,좌판,시작,1
29753,시작,지역민,1
29754,지역민,외지인,1
29755,외지인,사랑,1
29756,사랑,노후,1
29757,노후,코로나,1
29758,영향,어려움,1
29759,고메,제주항공,1
29760,항공,시즌,1
29761,한정,콜라,1
29762,콜라,제품,1
29763,제품,회사,1
29764,회사,미식,1
29765,미식,테마,1
29766,테마,화산,1
29767,화산,화산송이,1
29768,화산송이,송이,1
29769,송이,볼카츠,1
29770,볼카츠,화산섬,1
29771,화산섬,피자,1
29772,피자,도그,1
29773,도그,제주도,1
29774,제주도,영감,1
29775,영감,겉모습,1
29776,겉모습,크럼,1
29777,크럼,콘셉트,1
29778,지부,영업주,1
29779,직원,선진,1
29780,견학,외식업체,1
29781,충남,보령군,1
29782,보령군,전북,1
29783,군산시,방문,1
29784,대표,모범,1
29785,이영민,마라,1
29786,마라,고객,1
29787,재료,취지,1
29788,취지,요구,1
29789,요구,불쾌,1
29790,불쾌,자영업자,1
29791,판매,가게,1
29792,가게,접수,1
29793,군산,짬뽕,1
29794,짬뽕,페스티벌,1
29795,페스티벌,군산,1
29796,군산시,백년광장,1
29797,백년광장,광장,1
29798,광장,일대,1
29799,일대,특화,1
29800,거리,화려,1
29801,화려,홍등,1
29802,홍등,지역예술인,1
29803,지역예술인,예술인,1
29804,공연,시작,1
29805,시작,체험,1
29806,체험,프리,1
29807,마켓,다양,1
29808,푸드,푸드파이터,1
29809,푸드파이터,파이터,1
29810,파이터,이색,1
29811,이색,쿠킹,1
29812,참변,고등,1
29813,졸업,취업,1
29814,지부,선진,1
29815,견학,실시,1
29816,실시,외식업체,1
29817,소속,영업주,1
29818,직원,명이,1
29819,참가,참가자,1
29820,생명,일간,1
29821,일간,청주,1
29822,공원,코로나,1
29823,개최,행복,1
29824,주제,자연,1
29825,자연,축제장,1
29826,축제장,여개,1
29827,여개,오감,1
29828,라면,간편식,1
29829,편식,차원,1
29830,차원,한국인,1
29831,푸드,자리,1
29832,자리,야식,1
29833,야식,식사,1
29834,대용,해장,1
29835,해장,저마다,1
29836,저마다,이유,1
29837,이유,일상,1
29838,일상,일상문화,1
29839,일상문화,상상,1
29840,상상,작년,1
29841,작년,소비량,1
29842,소비량,개로,1
29843,개로,베트남,1
29844,베트남,차지,1
29845,차지,식량난,1
29846,고유,음식문화,1
29847,음식문화,보존,1
29848,육성,다음달,1
29849,다음달,제주향토음식,1
29850,향토,명인,1
29851,명인,장인,1
29852,장인,향토음식점,1
29853,지정,향토음식,1
29854,향토음식,거주,1
29855,거주,관련,1
29856,관련,최고,1
29857,수준,기능,1
29858,기능,분야,1
29859,분야,분야별,1
29860,분야별,발전,1
29861,발전,공헌,1
29862,공헌,사람,1
29863,사람,전통,1
29864,코로나,인력난,1
29865,인력난,원자재,1
29866,원자재,가격,1
29867,가격,상승,1
29868,상승,중소기업,1
29869,중소기업,어려움,1
29870,어려움,가중,1
29871,가중,상황,1
29872,상황속,나눔,1
29873,나눔,불씨,1
29874,불씨,대표,1
29875,대표,백소,1
29876,백소,백소민,1
29877,백소민,직원,1
29878,직원,토르,1
29879,토르,토르티야가,1
29880,토르티야가,야가,1
29881,야가,아이스,1
29882,박스,트럭,1
29883,트럭,내용물,1
29884,재미,유명,1
29885,유명,아이스,1
29886,크림,업체,1
29887,업체,홍보,1
29888,홍보,문구,1
29889,문구,제천,1
29890,제천,선정,1
29891,선정,제천맛집,1
29892,제천맛집,약선한정식,1
29893,약선한정식,선한,1
29894,선한,정식,1
29895,정식,쌈밥정식,1
29896,쌈밥정식,한방,1
29897,한방,한방백숙,1
29898,한방백숙,백숙,1
29899,백숙,두부,1
29900,두부,두부전골,1
29901,두부전골,전골,1
29902,전골,송어,1
29903,송어,송어비빔회,1
29904,송어비빔회,비빔,1
29905,비빔,대중적,1
29906,대중적,재료,1
29907,요리,취향,1
29908,취향,색깔,1
29909,색깔,고미,1
29910,고미,녹색,1
29911,녹색,풍미,1
29912,풍미,푸른색,1
29913,푸른색,육미,1
29914,육미,주황색,1
29915,박성웅,성웅,1
29916,성웅,신승,1
29917,신승,신승환,1
29918,신승환,홍종현,1
29919,홍종현,방송,1
29920,방송,채널,1
29921,채널,배우,1
29922,배우,캠핑,1
29923,캠핑,캠핑짱,1
29924,캠핑짱,사장님,1
29925,사장님,솔로,1
29926,솔로,본격적,1
29927,본격적,연애,1
29928,연애,냉정,1
29929,열정,속마음,1
29930,속마음,토크,1
29931,토크,매운맛,1
29932,매운맛,웃음,1
29933,웃음,선사,1
29934,선사,이날,1
29935,이날,인연,1
29936,인연,혈기,1
29937,혈기,왕성,1
29938,왕성,청춘,1
29939,청춘,청춘남녀,1
29940,청춘남녀,남녀,1
29941,전공,동아리,1
29942,동아리,동아리인,1
29943,동아리인,에스,1
29944,에스,에스코피,1
29945,에스코피,코피,1
29946,코피,아트,1
29947,아트,셰프,1
29948,셰프,해운대,1
29949,해운대,해운대캠퍼스,1
29950,해운대캠퍼스,캠퍼스,1
29951,캠퍼스,일일,1
29952,일일,레스토랑,1
29953,레스토랑,프랑스,1
29954,요리,이날,1
29955,사전,사전예약,1
29956,사전예약,예약,1
29957,예약,접수,1
29958,접수,고객,1
29959,고객,여명,1
29960,여명,제공,1
29961,제공,식전,1
29962,식전,프랑스빵,1
29963,프랑스빵,브리,1
29964,브리,브리오슈,1
29965,브리오슈,피타이,1
29966,타이,비스크,1
29967,결실,계절,1
29968,계절,전국,1
29969,규모,바둑,1
29970,바둑,바둑대회,1
29971,바둑대회,대회,1
29972,대회,애호,1
29973,애호,관심,1
29974,관심,주최,1
29975,주최,태백,1
29976,태백시,한국기원,1
29977,한국기원,기원,1
29978,기원,태백시바둑협회,1
29979,태백시바둑협회,협회,1
29980,주관,태백산,1
29981,태백산,태백산배달바둑,1
29982,태백산배달바둑,배달,1
29983,배달,한마당,1
29984,한마당,축제,1
29985,축제,장군,1
29986,장군,장군봉,1
29987,장군봉,천제,1
29988,일원,태백시청소년수련관,1
29989,태백시청소년수련관,청소년,1
29990,청소년,수련관,1
29991,수련관,태백시의회,1
29992,태백시의회,의회,1
29993,개업,자영업자,1
29994,자영업자,중년,1
29995,중년,남성,1
29996,남성,서비스,1
29997,서비스,계산,1
29998,먹튀,피해,1
29999,호소,광주,1
30000,광역시,용봉,1
30001,용봉,용봉동,1
30002,용봉동,소개,1
30003,당시,가게,1
30004,내부,촬영,1
30005,촬영,폐쇄,1
30006,위크,이달,1
30007,이달,다음달,1
30008,휴식,아름다움,1
30009,아름다움,발견,1
30010,이달,만명,1
30011,만명,경북,1
30012,경북,경주,1
30013,경주시,진현,1
30014,진현,진현동,1
30015,진현동,유스,1
30016,유스,유스호스텔,1
30017,유스호스텔,호스텔,1
30018,호스텔,충북,1
30019,충주,남산,1
30020,남산,남산초등학교,1
30021,남산초등학교,초등학교,1
30022,학생,여명,1
30023,여명,버스,1
30024,버스,타고,1
30025,타고,하나둘,1
30026,하나둘,도착,1
30027,도착,경주,1
30028,경주,명소,1
30029,명소,수학,1
30030,수학,수학여행단,1
30031,수학여행단,여행단,1
30032,여행단,이날,1
30033,일간,첨성대,1
30034,첨성대,불국사,1
30035,불국사,대릉원,1
30036,대릉원,천마총,1
30037,천마총,사찰,1
30038,사찰,고분,1
30039,유리,세대,1
30040,세대,서비스,1
30041,오픈런,경험,1
30042,경험,롯데,1
30043,롯데,롯데멤버,1
30044,롯데멤버,멤버,1
30045,멤버,리서치,1
30046,조사,표본,1
30047,오차,신뢰,1
30048,수준,결과,1
30049,사장,머리카락,1
30050,음식값,전액,1
30051,환불,진상,1
30052,고객,행태가,1
30053,행태가,포착,1
30054,포착,연합,1
30055,분식집,거짓말,1
30056,거짓말,가게,1
30057,내부,영상,1
30058,나래,해박,1
30059,해박,지식,1
30060,지식,맛집,1
30061,맛집,메뉴,1
30062,메뉴,설명,1
30063,설명,방송,1
30064,햇님,배우,1
30065,배우,송재희,1
30066,송재희,성수동,1
30067,성수동,위치,1
30068,위치,부부,1
30069,부부,단골,1
30070,단골,중식,1
30071,중식,이날,1
30072,이날,예능,1
30073,예능,편안,1
30074,조성,토크,1
30075,토크,유도,1
30076,위크,다음달,1
30077,휴식,아름,1
30078,연합뉴스,거짓말,1
30079,자영업자,분식집,1
30080,사진,추정,1
30081,청주시,다음달,1
30082,일간,오창읍,1
30083,개최,이유,1
30084,이유,행사장,1
30085,행사장,판매,1
30086,판매,농산물,1
30087,농산물,종류,1
30088,종류,행사,1
30089,기간,고구마,1
30090,농축산물,한마당,1
30091,한마당,청원,1
30092,생명,축제,1
30093,공원,주제,1
30094,행복,청원,1
30095,청원,청원군,1
30096,청원군,통합,1
30097,통합,지자체,1
30098,워크,와이어,1
30099,와이어,와이어단양군,1
30100,와이어단양군,단양,1
30101,조사,청주,1
30102,진주,진주시,1
30103,진주시,소상공인,1
30104,지원,지역경제,1
30105,지역경제,진주,1
30106,진주,진주사랑상품권,1
30107,진주사랑상품권,사랑,1
30108,상품권,발행,1
30109,발행,발행규모,1
30110,발행규모,규모,1
30111,규모,추가,1
30112,추가,발행분,1
30113,발행분,전액,1
30114,전액,모바일,1
30115,모바일,모바일상품권,1
30116,모바일상품권,축제,1
30117,축제,축제시기,1
30118,축제시기,시기,1
30119,시기,판매,1
30120,판매,당초,1
30121,유럽,관광,1
30122,관광,고도,1
30123,고도,미로,1
30124,미로,골목길,1
30125,골목길,옛날,1
30126,옛날,성주,1
30127,성주,군웅,1
30128,군웅,시절,1
30129,시절,침입,1
30130,침입,혼란,1
30131,혼란,목적,1
30132,목적,주변,1
30133,주변,정치,1
30134,정치,일본,1
30135,일본,골목길촌,1
30136,골목길촌,조카,1
30137,조카,강북,1
30138,강북,도시,1
30139,도시,구멍가게,1
30140,구멍가게,전봇,1
30141,연합뉴스,캡처,1
30142,캡처,이물질,1
30143,행동,여성,1
30144,여성,모습,1
30145,모습,폐쇄,1
30146,회로,포착,1
30147,포착,비판,1
30148,비판,여론,1
30149,여론,신종,1
30150,코로나,코로나바리어스,1
30151,코로나바리어스,바리,1
30152,바리,어스,1
30153,어스,고물가,1
30154,자영업자,보도,1
30155,충북,주말,1
30156,생명,청주,1
30157,공원,행복,1
30158,주제,일간,1
30159,일간,코로나,1
30160,사태,개최,1
30161,개최,기간,1
30162,기간,자연,1
30163,고금리,이중고,1
30164,이중고,자영업자,1
30165,자영업자,어깨,1
30166,어깨,인천,1
30167,전국,혁신,1
30168,가족,본래,1
30169,본래,인가구,1
30170,가구,비율,1
30171,비율,부산,1
30172,부산,한국자산관리공사,1
30173,한국자산관리공사,자산,1
30174,자산,관리,1
30175,관리,공사,1
30176,공사,기술,1
30177,기술,기술보증기금,1
30178,기술보증기금,보증,1
30179,보증,기금,1
30180,기금,주택,1
30181,주택,주택도시보증공사,1
30182,주택도시보증공사,부산지역,1
30183,부산지역,공공,1
30184,공공,공공기관,1
30185,공공기관,기관,1
30186,기관,남구,1
30187,남구,대연,1
30188,대연,대연혁신도시,1
30189,대연혁신도시,공동,1
30190,공동,설립,1
30191,설립,올맘도서관,1
30192,올맘도서관,도서관,1
30193,도서관,전경,1
30194,전경,이전,1
30195,이전,금융,1
30196,금융,공기업,1
30197,공기업,직원,1
30198,직원,전인,1
30199,재련,프리미엄,1
30200,프리미엄,돈까스,1
30201,돈까스,하루,1
30202,하루,소쿠,1
30203,소쿠,인천,1
30204,인천,청라,1
30205,청라,인천청라커낼,1
30206,인천청라커낼,커낼,1
30207,커낼,비뉴점,1
30208,비뉴점,오픈,1
30209,오픈,뉴점,1
30210,뉴점,메가,1
30211,박스,영화관,1
30212,영화관,서해,1
30213,서해,아파트,1
30214,아파트,호반,1
30215,호반,호반베르디움,1
30216,호반베르디움,베르디,1
30217,베르디,대단지,1
30218,대단지,배후,1
30219,배후,세대,1
30220,세대,판매,1
30221,판매,테이크,1
30222,아웃,배달,1
30223,가능,주문,1
30224,주문,동시,1
30225,기고,장두환,1
30226,장두환,청주,1
30227,청주시,흥덕보건소장,1
30228,흥덕보건소장,보건,1
30229,보건,소장,1
30230,소장,청주,1
30231,청주,도심,1
30232,도심,도심지역,1
30233,도심지역,마음,1
30234,마음,직지의,1
30235,직지의,지의,1
30236,지의,흥덕사,1
30237,흥덕사,청주의,1
30238,청주의,안녕,1
30239,안녕,철당간,1
30240,철당간,천년,1
30241,천년,시민,1
30242,시민,심천,1
30243,심천,차로,1
30244,차로,거리,1
30245,거리,청주시민,1
30246,청주시민,자랑,1
30247,자랑,쉼터,1
30248,쉼터,상당산,1
30249,상당산,얘기,1
30250,얘기,삼국,1
30251,시대,축성,1
30252,축성,천년,1
30253,천년,유래,1
30254,아나운서,방송일,1
30255,월요일,대담,1
30256,대담,정지희,1
30257,정지희,지희,1
30258,지희,농수산,1
30259,공사,과장,1
30260,과장,아래,1
30261,확인,이번주,1
30262,이번주,장바구니,1
30263,바구니,고추,1
30264,고추,하락,1
30265,하락,돼지고기,1
30266,낙동강,낙동강세계평화,1
30267,이하,대표,1
30268,먹거리,소재,1
30269,소재,개발,1
30270,개발,이색,1
30271,이색,관광객,1
30272,관광객,미각,1
30273,미각,유혹,1
30274,유혹,예정,1
30275,예정,경북,1
30276,칠곡군,영웅,1
30277,영웅,백선,1
30278,백선,백선엽,1
30279,백선엽,장군,1
30280,장군,사랑,1
30281,정신,국밥,1
30282,분식집,여성,1
30283,머리카락,연합,1
30284,연합뉴스,항의,1
30285,항의,측이,1
30286,측이,음식값,1
30287,사건,전날,1
30288,조사,단양,1
30289,단양,청주,1
30290,청주,제천,1
30291,제천,인제,1
30292,인제,고성,1
30293,고성,삼척,1
30294,자영업자,인천,1
30295,래드,신규,1
30296,오픈,태국,1
30297,태국,요리,1
30298,전문점,콘타이,1
30299,콘타이,타이,1
30300,타이,파이낸셜,1
30301,파이낸셜,이산,1
30302,이산,이산지방,1
30303,이산지방,지방,1
30304,비스타,워커힐,1
30305,워커힐,이스,1
30306,이스,이스케이프,1
30307,이스케이프,케이프,1
30308,케이프,포함,1
30309,포함,피자,1
30310,피자힐,콤비네이션,1
30311,콤비네이션,파이낸셜,1
30312,단풍,아차산,1
30313,아차산,한강,1
30314,한강,조망,1
30315,조망,편안,1
30316,호캉스,다양,1
30317,출시,이용,1
30318,이용,미식,1
30319,미식,전시,1
30320,전시,관람,1
30321,사랑,휴양지,1
30322,휴양지,엔데믹,1
30323,시대,경우,1
30324,경우,입국,1
30325,입국,휴양,1
30326,휴양,쇼핑,1
30327,쇼핑,요약,1
30328,요약,별미,1
30329,별미,재미,1
30330,재미,기간,1
30331,기간,스페인,1
30332,일본,열강,1
30333,열강,식민지,1
30334,역사,의외,1
30335,청소년,청소년체험관,1
30336,청소년체험관,체험,1
30337,체험,유입,1
30338,유입,유입수륙재,1
30339,유입수륙재,수륙재,1
30340,수륙재,퍼레이드,1
30341,퍼레이드,시민,1
30342,시민,화합,1
30343,화합,동해무릉제,1
30344,종료,동해,1
30345,개최,무릉제,1
30346,무릉제,문화행사,1
30347,문화행사,기대,1
30348,본사,돌식품,1
30349,돌식품,식품,1
30350,식품,인기,1
30351,인기,분식,1
30352,분식,브랜브,1
30353,브랜브,떡볶이,1
30354,떡볶이,브랜드,1
30355,브랜드,보울,1
30356,보울,본격,1
30357,본격,런칭,1
30358,런칭,자회사,1
30359,자회사,성백,1
30360,성백,북촌로,1
30361,북촌로,촌로,1
